,minutes_played,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating,role_Attacker,role_Defender,role_Midfielder
0,0.025210084033613446,2,0,0,0,0.67,0,0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0,0,0,1
1,0.12605042016806722,9,0,0,0,0.82,0,0,0.0,0,0,0,0,0,0,11,13,0,0,0,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,6.1,1,0,0
2,0.7478991596638656,24,1,2,0,0.6,2,0,0.5,1,1,4,8,3,10,40,73,0,1,1,1,1,0,4,2,1,2,7,1,1,0,0,0,0,0,7.7,0,1,0
3,0.7478991596638656,45,0,0,0,0.83,0,0,0.0,0,0,2,0,1,6,54,60,0,4,0,0,0,0,2,6,2,0,4,2,1,0,0,0,0,0,7.0,0,1,0
4,0.7478991596638656,50,0,0,1,0.88,1,0,1.0,0,1,3,0,0,5,57,71,1,5,3,0,0,0,1,8,0,5,3,3,1,0,0,0,0,0,8.4,0,1,0
5,0.7478991596638656,64,0,0,0,0.91,2,0,0.0,2,0,3,9,1,6,70,96,1,1,1,1,0,0,2,2,0,1,6,1,0,0,0,0,0,0,7.0,0,1,0
6,0.7478991596638656,45,0,0,0,0.83,2,1,0.5,0,1,6,4,0,11,54,73,0,0,0,0,3,2,5,6,2,2,6,2,1,2,0,0,0,0,7.4,0,0,1
7,0.7478991596638656,33,0,0,0,0.79,1,0,1.0,0,1,1,0,1,3,42,61,0,1,0,1,1,1,3,11,1,2,10,8,5,1,0,0,0,0,7.9,0,0,1
8,0.7478991596638656,36,0,0,0,0.92,0,0,0.0,0,0,2,0,0,3,39,49,0,1,0,2,1,1,5,4,2,1,6,0,0,2,0,0,0,0,6.6,0,0,1
9,0.7478991596638656,22,1,1,1,0.73,2,0,0.5,1,1,0,7,3,0,30,48,1,0,0,1,2,2,5,3,1,0,2,0,0,1,0,0,0,0,8.6,1,0,0
10,0.7142857142857143,23,1,1,0,0.77,4,2,0.25,1,1,1,0,1,1,30,47,4,1,0,0,5,4,7,7,0,0,5,1,1,1,0,1,0,0,8.2,1,0,0
11,0.6134453781512605,11,0,1,1,0.61,1,0,1.0,0,1,0,4,2,2,18,34,0,1,0,1,1,0,2,6,0,1,2,3,3,2,0,1,0,0,8.2,1,0,0
12,0.36974789915966383,11,0,0,0,0.85,0,0,0.0,0,0,0,1,0,0,13,23,1,0,0,3,0,0,4,5,0,0,4,3,2,2,1,0,0,0,5.7,0,0,1
13,0.27731092436974786,13,0,1,0,0.87,0,0,0.0,0,0,0,3,1,1,15,22,1,1,0,1,0,0,4,2,1,0,3,0,0,1,1,0,0,0,5.6,0,0,1
14,0.19327731092436976,7,0,0,0,1.0,2,0,0.5,1,1,0,0,0,0,7,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.6,1,0,0
15,0.7478991596638656,29,0,0,0,0.85,0,0,0.0,0,0,1,3,0,1,34,61,0,3,2,0,0,0,2,8,1,1,4,3,1,2,0,0,0,0,4.8,0,1,0
16,0.7478991596638656,30,0,0,0,0.75,0,0,0.0,0,0,4,0,0,9,40,46,1,2,4,0,0,0,4,2,2,0,5,0,0,0,0,0,1,0,4.1,0,1,0
17,0.7478991596638656,34,0,0,0,0.87,1,0,0.0,1,0,2,0,0,3,39,51,1,1,2,1,0,0,3,3,1,2,5,1,0,1,0,0,0,0,4.2,0,1,0
18,0.7478991596638656,23,0,0,0,0.77,0,0,0.0,0,0,1,1,0,2,30,47,2,0,0,2,1,0,6,2,0,0,2,1,1,1,0,0,0,0,3.6,0,1,0
19,0.4621848739495798,21,0,0,0,0.88,0,0,0.0,0,0,1,0,0,1,24,36,0,3,0,1,0,0,2,7,0,0,5,1,0,3,0,1,0,0,5.8,0,0,1
20,0.7478991596638656,40,0,0,0,0.89,0,0,0.0,0,0,3,0,0,5,45,57,0,0,0,0,3,2,3,7,0,2,8,4,2,1,0,0,0,0,5.1,0,0,1
21,0.5462184873949579,18,0,0,0,0.75,0,0,0.0,0,0,1,2,0,2,24,33,1,0,1,2,2,1,7,2,1,0,1,0,0,1,0,1,1,0,5.4,1,0,0
22,0.7478991596638656,39,0,0,0,0.81,1,0,1.0,0,1,2,1,0,2,48,62,0,1,0,1,3,3,3,6,0,0,6,1,1,1,0,0,0,0,6.6,0,0,1
23,0.36974789915966383,12,0,0,0,0.6,0,0,0.0,0,0,0,1,1,0,20,33,3,5,0,2,2,1,6,6,0,1,0,0,0,0,0,1,0,0,5.9,1,0,0
24,0.7478991596638656,31,0,0,0,0.89,1,0,1.0,0,1,0,0,0,0,35,48,7,2,0,0,0,0,9,6,0,3,4,4,3,0,0,0,0,0,6.3,1,0,0
25,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,5.0,1,0,0
26,0.7478991596638656,54,0,1,1,0.83,2,0,0.5,1,1,3,0,0,10,65,79,2,1,2,0,2,1,5,6,2,1,8,1,1,3,0,0,0,0,7.8,0,1,0
27,0.7478991596638656,59,0,0,0,0.88,1,0,0.0,1,0,6,0,0,9,67,79,0,1,5,0,0,0,0,2,0,2,2,0,0,1,0,0,0,0,6.8,0,1,0
28,0.7478991596638656,62,0,1,0,0.91,2,1,0.0,1,0,1,0,2,6,68,81,2,2,1,0,0,0,2,5,1,2,2,3,3,0,0,0,0,0,7.3,0,1,0
29,0.7478991596638656,44,0,0,0,0.92,0,0,0.0,0,0,1,2,0,2,48,75,0,0,0,1,2,2,3,4,1,0,4,0,0,2,0,0,1,0,6.6,0,1,0
30,0.7478991596638656,37,0,0,0,0.66,2,1,0.0,1,0,4,0,0,7,56,72,2,2,2,0,2,1,4,7,0,0,15,2,2,3,0,0,0,0,6.8,0,0,1
31,0.7478991596638656,45,0,0,0,0.85,2,0,0.5,1,1,1,0,2,2,53,73,4,2,0,2,0,0,11,8,2,4,6,6,4,0,0,0,0,0,6.9,0,0,1
32,0.7478991596638656,28,0,0,0,0.64,1,0,0.0,1,0,3,3,1,9,44,73,0,0,3,0,1,1,1,6,0,3,5,5,3,0,0,0,0,0,7.4,0,1,0
33,0.7478991596638656,13,0,0,0,0.54,1,1,0.0,0,0,0,0,1,1,24,44,2,5,0,0,8,3,8,9,1,1,7,0,0,1,0,0,0,0,6.9,1,0,0
34,0.7394957983193278,6,0,0,0,0.5,1,0,1.0,0,1,0,1,0,1,12,21,8,1,0,2,0,0,11,2,2,0,0,0,0,1,0,1,0,0,5.2,1,0,0
35,0.7478991596638656,25,0,0,0,0.93,1,0,0.0,1,0,0,8,1,0,27,44,0,0,0,0,2,0,3,5,1,0,2,1,0,4,0,0,1,0,6.8,0,0,1
36,0.04201680672268908,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,1,2,0,0,1,1,0,1,1,0,0,0,5.0,0,0,1
37,0.04201680672268908,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5.0,1,0,0
38,0.7478991596638656,15,0,0,0,0.63,0,0,0.0,0,0,0,3,1,4,24,55,0,1,1,0,2,2,1,6,1,2,5,2,0,1,0,0,0,0,7.5,0,1,0
39,0.7478991596638656,23,0,0,0,0.59,2,2,0.0,0,0,3,0,0,10,39,61,0,2,2,0,1,1,1,7,1,3,7,2,2,3,0,0,0,0,7.7,0,1,0
40,0.7478991596638656,27,0,0,0,0.56,0,0,0.0,0,0,2,0,0,10,48,64,3,8,4,0,0,0,4,11,0,3,4,2,2,1,0,0,0,0,7.6,0,1,0
41,0.7478991596638656,30,2,1,0,0.54,1,0,0.0,1,0,5,2,2,15,56,97,0,1,2,0,0,0,1,9,0,2,5,7,4,1,0,0,0,0,8.9,0,1,0
42,0.7478991596638656,23,0,0,0,0.64,0,0,0.0,0,0,1,0,0,3,36,43,2,3,0,0,0,0,5,4,1,1,8,1,1,0,0,0,0,0,6.7,0,0,1
43,0.7478991596638656,5,0,0,1,0.36,2,0,0.5,1,1,0,3,2,4,14,33,1,0,1,0,4,3,4,5,1,2,5,1,0,1,0,0,0,0,8.2,0,0,1
44,0.7478991596638656,19,0,0,0,0.59,0,0,0.0,0,0,2,1,1,9,32,42,0,0,1,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,6.5,0,0,1
45,0.6974789915966386,12,0,0,0,0.67,0,0,0.0,0,0,1,3,0,1,18,39,0,1,0,2,4,4,2,10,0,1,4,4,3,1,0,1,0,0,7.5,0,0,1
46,0.7478991596638656,5,0,0,0,0.38,1,0,0.0,1,0,0,2,0,0,13,29,5,2,1,1,0,0,7,3,1,0,2,0,0,1,0,0,0,0,6.1,1,0,0
47,0.6974789915966386,11,0,1,2,0.58,4,0,0.75,1,3,0,0,0,0,19,38,7,5,0,1,4,4,9,11,1,0,3,1,0,1,0,1,0,0,9.0,1,0,0
48,0.050420168067226885,2,0,0,0,0.4,0,0,0.0,0,0,0,0,0,0,5,6,2,2,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,5.0,1,0,0
49,0.2016806722689076,3,0,0,0,0.5,1,1,0.0,0,0,0,0,0,0,6,19,0,0,0,4,2,2,4,4,0,0,1,1,0,1,1,0,0,0,5.8,1,0,0
50,0.7478991596638656,14,0,0,0,0.67,0,0,0.0,0,0,0,0,0,3,21,40,1,4,4,0,0,0,1,7,0,1,2,1,1,2,0,0,0,0,7.1,0,1,0
51,0.7478991596638656,13,0,0,0,0.68,0,0,0.0,0,0,1,1,0,6,19,31,2,2,9,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,6.7,0,1,0
52,0.7478991596638656,20,0,0,0,0.69,1,1,0.0,0,0,1,0,0,7,29,39,3,5,3,0,1,0,4,5,0,0,3,0,0,0,0,0,0,0,6.6,0,1,0
53,0.7478991596638656,13,0,0,0,0.65,0,0,0.0,0,0,0,1,0,1,20,58,2,2,2,0,1,0,3,5,0,1,5,2,0,1,0,0,0,0,6.8,0,1,0
54,0.7478991596638656,14,0,0,0,0.67,0,0,0.0,0,0,1,6,1,3,21,42,0,0,0,1,3,2,3,7,1,0,7,3,3,2,0,0,0,0,7.1,0,0,1
55,0.7478991596638656,20,0,0,0,0.59,0,0,0.0,0,0,0,0,1,2,34,51,0,1,1,0,2,2,5,8,4,3,10,5,4,0,0,0,0,0,7.5,0,0,1
56,0.7478991596638656,22,0,0,0,0.61,0,0,0.0,0,0,4,3,1,7,36,51,0,3,0,0,0,0,8,7,7,2,7,3,1,1,0,0,1,0,6.4,0,0,1
57,0.7478991596638656,11,0,0,0,0.52,3,2,0.33,0,1,0,3,0,1,21,41,2,0,1,1,2,1,6,4,1,1,5,3,2,0,0,0,1,0,6.5,0,0,1
58,0.6890756302521008,6,0,1,0,0.4,0,0,0.0,0,0,0,0,1,0,15,24,6,9,0,2,0,0,10,11,2,1,1,2,2,0,0,1,0,0,6.4,1,0,0
59,0.5378151260504201,12,0,0,0,0.71,1,0,1.0,0,1,0,0,1,0,17,36,0,1,0,2,1,1,3,8,0,1,6,1,1,5,0,1,0,0,6.7,1,0,0
60,0.2352941176470588,15,0,0,0,0.75,1,0,1.0,0,1,0,0,0,1,20,23,1,0,0,0,2,1,2,1,0,0,1,0,0,0,1,0,0,0,6.1,1,0,0
61,0.1092436974789916,6,0,0,0,0.67,2,1,0.0,1,0,0,2,1,2,9,19,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,5.8,1,0,0
62,0.7478991596638656,67,0,0,0,0.86,1,0,0.0,1,0,0,1,2,2,78,114,0,0,1,1,6,4,7,13,0,0,9,5,4,4,0,0,0,0,7.9,0,1,0
63,0.7478991596638656,71,0,0,0,0.89,1,0,0.0,1,0,3,1,0,7,80,95,3,6,4,0,0,0,4,10,0,0,6,4,3,0,0,0,0,0,7.3,0,1,0
64,0.7478991596638656,71,0,0,0,0.91,0,0,0.0,0,0,2,0,0,4,78,86,2,5,3,0,1,1,4,9,0,0,5,3,2,0,0,0,0,0,7.2,0,1,0
65,0.7478991596638656,71,0,0,0,0.84,1,0,0.0,1,0,3,3,1,4,85,107,3,4,0,0,1,0,5,4,0,1,8,0,0,0,0,0,0,0,6.8,0,1,0
66,0.7478991596638656,58,0,0,0,0.78,1,0,0.0,1,0,3,0,1,6,74,91,7,4,2,0,0,0,9,9,1,5,12,4,1,1,0,0,0,0,7.4,0,0,1
67,0.5042016806722689,51,0,0,0,0.94,1,1,0.0,0,0,1,0,1,1,54,65,1,1,0,0,2,0,4,3,0,1,1,1,1,1,0,1,0,0,6.5,0,0,1
68,0.6302521008403361,22,0,0,0,0.71,1,0,0.0,1,0,1,3,0,1,31,55,2,1,1,1,4,2,6,6,0,0,3,1,1,2,0,1,0,0,6.6,1,0,0
69,0.7478991596638656,51,0,1,0,0.85,3,1,0.0,1,0,0,2,3,2,60,73,1,1,0,1,4,4,2,6,0,0,7,0,0,1,0,0,0,0,7.4,0,0,1
70,0.7478991596638656,56,0,0,0,0.88,4,1,0.0,3,0,2,15,2,3,64,99,0,0,0,3,6,4,7,7,2,0,8,1,0,2,0,0,0,0,6.9,0,0,1
71,0.7478991596638656,6,0,0,0,0.6,0,0,0.0,0,0,0,2,0,0,10,18,2,2,1,0,1,0,3,3,0,0,2,1,1,0,0,0,0,0,6.2,1,0,0
72,0.1176470588235294,1,0,0,0,1.0,0,0,0.0,0,0,0,1,0,0,1,8,3,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,5.0,1,0,0
73,0.36974789915966383,24,0,0,0,0.89,3,3,0.0,0,0,0,0,0,0,27,39,0,0,0,2,1,1,3,2,0,0,3,0,0,1,1,0,0,0,5.7,1,0,0
74,0.7478991596638656,37,0,0,0,0.82,1,0,0.0,1,0,3,4,2,3,45,64,0,0,1,0,2,1,3,2,0,1,4,1,1,0,0,0,0,0,6.0,0,1,0
75,0.7478991596638656,29,0,0,0,0.81,2,1,0.5,0,1,5,0,0,6,36,49,2,2,4,0,0,0,2,5,1,3,4,3,1,0,0,0,0,0,6.1,0,1,0
76,0.7478991596638656,39,0,0,0,0.8,0,0,0.0,0,0,2,0,0,4,49,58,2,2,1,0,0,0,3,5,1,0,10,2,0,1,0,0,0,0,5.5,0,1,0
77,0.7478991596638656,44,0,0,0,0.9,0,0,0.0,0,0,1,6,0,2,49,86,2,1,4,2,1,1,8,4,4,0,2,2,1,0,0,0,0,0,5.2,0,1,0
78,0.7478991596638656,17,0,0,0,0.74,1,0,0.0,1,0,0,2,0,1,23,51,0,0,0,3,2,1,7,5,3,4,1,1,0,3,0,0,0,0,6.0,0,0,1
79,0.7478991596638656,52,0,0,0,0.87,1,0,0.0,1,0,6,0,0,7,60,77,0,0,0,4,2,1,6,5,1,3,5,1,0,3,0,0,0,0,6.0,0,0,1
80,0.7478991596638656,40,0,0,0,0.75,0,0,0.0,0,0,0,0,2,1,53,60,0,1,0,0,1,1,1,5,1,1,9,1,0,2,0,0,0,0,5.8,0,0,1
81,0.36974789915966383,13,0,0,0,0.76,1,0,0.0,1,0,0,1,0,1,17,30,0,0,0,3,1,1,4,1,1,0,4,0,0,0,0,1,0,0,5.3,1,0,0
82,0.7478991596638656,9,0,0,0,0.41,1,0,1.0,0,1,0,0,1,1,22,39,8,6,0,2,3,2,14,10,2,0,2,1,1,1,0,0,0,0,5.9,1,0,0
83,0.6218487394957983,8,0,0,0,0.89,1,0,1.0,0,1,0,0,0,0,9,14,2,1,0,1,1,0,5,1,1,0,1,0,0,0,0,1,0,0,5.5,1,0,0
84,0.21008403361344533,19,0,1,0,0.79,3,1,0.33,1,1,2,8,3,4,24,38,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,6.9,0,0,1
85,0.0,1,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,0,0,1
86,0.008403361344537815,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,1,0,0
87,0.7478991596638656,65,0,0,0,0.88,1,1,0.0,0,0,2,4,1,5,74,105,2,2,3,1,3,2,6,10,1,1,6,3,3,3,0,0,0,0,7.8,0,1,0
88,0.7478991596638656,75,0,0,0,0.9,2,0,0.0,2,0,10,0,2,14,83,90,2,4,2,0,0,0,3,5,1,1,6,1,1,0,0,0,0,0,7.5,0,1,0
89,0.7478991596638656,59,0,0,0,0.92,2,0,0.5,1,1,1,0,1,3,64,72,1,1,1,0,0,0,1,2,0,1,6,1,1,0,0,0,0,0,7.2,0,1,0
90,0.7478991596638656,41,0,1,0,0.89,0,0,0.0,0,0,0,6,4,1,46,74,2,1,0,2,6,2,11,7,3,0,6,2,0,2,0,0,0,0,5.9,0,1,0
91,0.7478991596638656,52,1,0,0,0.9,4,2,0.0,2,0,1,5,1,2,58,82,0,0,0,2,5,3,8,6,3,0,8,1,0,2,0,0,0,0,7.5,0,0,1
92,0.5294117647058824,79,0,0,0,0.96,1,0,0.0,1,0,8,0,2,8,82,90,0,0,0,1,3,1,3,3,0,0,5,1,1,1,0,1,0,0,7.6,0,0,1
93,0.7394957983193278,47,0,0,1,0.85,2,0,0.5,1,1,1,2,1,2,55,71,0,0,0,2,0,0,5,3,2,1,4,3,2,0,0,1,0,0,7.9,0,0,1
94,0.7478991596638656,31,1,1,0,0.91,3,0,0.33,2,1,0,1,3,0,34,48,1,1,0,1,4,1,5,3,0,0,4,1,0,0,0,0,0,0,7.8,1,0,0
95,0.7478991596638656,17,0,1,2,0.81,8,2,0.25,3,2,2,2,2,2,21,37,2,1,0,3,1,0,9,2,3,0,1,1,1,0,0,0,0,0,8.7,1,0,0
96,0.7310924369747899,33,0,0,0,0.87,4,1,0.25,1,1,1,10,2,1,38,70,2,0,0,3,3,2,6,6,0,0,5,3,3,1,0,1,1,0,7.3,1,0,0
97,0.2941176470588235,13,0,0,0,0.81,0,0,0.0,0,0,0,1,1,0,16,25,0,1,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,6.1,0,1,0
98,0.18487394957983191,8,0,0,0,1.0,1,0,1.0,0,1,0,1,0,0,8,20,0,0,0,1,4,2,4,2,1,0,3,0,0,0,1,0,0,0,5.8,0,0,1
99,0.7478991596638656,38,0,0,0,0.72,1,0,0.0,1,0,6,0,0,15,53,79,1,1,5,0,1,0,6,7,3,7,9,5,2,1,0,0,0,0,7.3,0,1,0
100,0.7478991596638656,30,0,0,0,0.83,0,0,0.0,0,0,3,0,0,4,36,47,3,7,5,0,0,0,5,9,2,2,5,2,0,0,0,0,0,0,6.6,0,1,0
101,0.7478991596638656,34,0,0,0,0.79,0,0,0.0,0,0,3,1,0,9,43,61,2,0,4,0,0,0,2,6,0,1,6,6,6,0,0,0,0,0,7.1,0,1,0
102,0.7478991596638656,17,0,0,0,0.74,0,0,0.0,0,0,0,2,1,3,23,44,1,0,1,0,2,1,6,2,2,2,6,1,1,0,0,0,0,0,6.2,0,1,0
103,0.7478991596638656,26,0,0,0,0.84,0,0,0.0,0,0,0,0,1,0,31,51,1,1,2,0,3,3,4,10,1,4,9,4,2,2,0,0,0,0,7.4,0,0,1
104,0.4453781512605042,14,0,0,0,0.74,2,1,0.0,0,0,1,2,0,3,19,30,0,0,0,1,1,1,3,3,0,0,4,2,1,0,0,1,0,0,6.0,0,0,1
105,0.5546218487394958,18,0,0,0,0.69,0,0,0.0,0,0,1,0,0,2,26,32,2,2,0,0,0,0,4,5,1,0,3,3,2,0,0,1,0,0,6.1,0,0,1
106,0.7478991596638656,26,0,0,0,0.7,0,0,0.0,0,0,1,6,3,4,37,58,0,1,0,0,1,0,5,3,1,3,7,1,1,1,0,0,0,0,6.6,0,1,0
107,0.7478991596638656,19,0,0,0,0.73,2,1,0.0,1,0,0,2,1,1,26,50,1,0,0,2,4,2,5,4,1,0,8,0,0,2,0,0,1,0,6.1,0,0,1
108,0.7478991596638656,29,0,0,0,0.81,3,0,0.33,2,1,0,0,0,0,36,53,3,8,0,0,2,2,4,11,0,1,10,1,1,0,0,0,0,0,7.0,1,0,0
109,0.025210084033613446,5,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0,0,0,1
110,0.12605042016806722,5,0,0,1,0.83,1,0,1.0,0,1,0,2,0,0,6,11,0,0,0,0,0,0,1,2,0,0,1,0,0,2,1,0,0,0,7.3,1,0,0
111,0.025210084033613446,3,0,0,0,0.6,1,1,0.0,0,0,1,0,0,1,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,1,0,0
112,0.7478991596638656,31,0,0,0,0.86,0,0,0.0,0,0,1,4,1,1,36,75,0,1,5,1,3,2,3,9,0,3,3,6,4,0,0,0,0,0,8.1,0,1,0
113,0.7478991596638656,53,0,0,0,0.84,0,0,0.0,0,0,4,0,0,10,63,72,2,1,3,0,1,1,2,3,0,1,7,1,0,0,0,0,1,0,7.0,0,1,0
114,0.7478991596638656,49,0,0,0,0.86,0,0,0.0,0,0,3,0,1,6,57,72,2,4,7,0,0,0,2,5,0,4,2,0,0,1,0,0,0,0,7.5,0,1,0
115,0.7478991596638656,45,0,0,0,0.83,0,0,0.0,0,0,1,0,0,3,54,67,2,2,1,0,2,2,3,5,1,2,5,1,1,0,0,0,0,0,7.5,0,1,0
116,0.7478991596638656,39,0,0,0,0.81,0,0,0.0,0,0,5,0,0,7,48,68,0,0,1,2,1,0,6,5,3,2,10,2,2,3,0,0,0,0,6.8,0,0,1
117,0.7478991596638656,48,2,1,0,0.76,1,0,0.0,1,0,6,1,4,7,63,84,2,4,1,4,3,1,11,6,2,0,10,1,1,0,0,0,0,0,8.3,0,0,1
118,0.7142857142857143,23,0,0,0,0.88,0,0,0.0,0,0,0,0,1,2,26,36,0,0,0,2,4,4,8,5,4,0,3,0,0,1,0,1,1,0,6.6,0,0,1
119,0.6134453781512605,11,1,1,0,0.73,0,0,0.0,0,0,2,4,1,4,15,26,0,1,0,0,1,0,7,4,1,0,1,2,2,1,0,1,0,0,7.2,0,0,1
120,0.7142857142857143,13,0,2,2,0.59,4,1,0.5,0,2,1,1,0,3,22,44,0,0,1,3,0,0,5,6,1,0,5,3,0,3,0,1,0,0,8.9,1,0,0
121,0.7478991596638656,21,0,1,1,0.78,4,1,0.5,1,2,1,2,1,1,27,48,1,0,0,3,5,4,9,5,3,0,3,0,0,1,0,0,1,0,7.7,1,0,0
122,0.15126050420168066,4,0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6.2,0,1,0
123,0.050420168067226885,5,0,0,0,0.83,1,0,1.0,0,1,0,0,0,0,6,9,2,0,0,0,0,0,3,2,1,0,1,0,0,2,1,0,0,0,5.0,0,0,1
124,0.36974789915966383,21,0,1,0,0.84,1,0,1.0,0,1,1,2,3,1,25,41,0,0,0,1,6,4,3,6,0,0,3,2,1,0,1,0,0,0,7.3,1,0,0
125,0.7478991596638656,38,0,0,0,0.79,1,0,0.0,1,0,1,2,1,5,48,86,1,4,3,0,3,1,6,8,3,2,4,2,2,1,0,0,0,0,7.4,0,1,0
126,0.7478991596638656,46,0,1,0,0.85,0,0,0.0,0,0,4,0,1,10,54,66,3,6,6,0,0,0,4,7,1,1,5,1,1,0,0,0,0,0,7.2,0,1,0
127,0.7478991596638656,48,0,0,0,0.79,0,0,0.0,0,0,3,0,0,9,61,76,0,2,8,0,0,0,1,3,1,1,6,1,0,0,0,0,1,0,7.0,0,1,0
128,0.7478991596638656,51,0,0,0,0.86,0,0,0.0,0,0,1,2,2,1,59,76,3,5,6,0,2,2,3,7,0,0,2,0,0,0,0,0,0,0,7.6,0,1,0
129,0.6890756302521008,63,2,0,0,0.9,3,1,0.33,1,1,4,5,3,6,70,97,2,0,0,3,4,4,10,9,2,0,7,2,2,3,0,1,0,0,8.7,0,0,1
130,0.7478991596638656,54,0,0,0,0.95,1,0,1.0,0,1,1,0,0,1,57,71,6,1,0,0,0,0,6,4,0,4,4,2,1,2,0,0,0,0,6.9,0,0,1
131,0.36974789915966383,9,0,0,0,0.9,2,1,0.5,0,1,0,1,1,0,10,16,0,0,0,2,0,0,4,0,2,0,1,0,0,0,0,1,0,0,5.9,1,0,0
132,0.7478991596638656,56,0,0,0,0.88,1,1,0.0,0,0,6,1,2,9,64,79,1,1,2,1,3,3,4,5,3,1,6,1,0,0,0,0,0,0,7.4,0,0,1
133,0.7478991596638656,14,0,0,1,0.56,3,0,0.67,1,2,0,4,1,1,25,42,1,1,0,2,2,0,5,2,0,0,3,1,0,0,0,0,1,0,7.3,1,0,0
134,0.5882352941176471,12,0,0,1,0.6,2,0,1.0,0,2,1,0,1,1,20,26,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7.7,1,0,0
135,0.1176470588235294,8,0,0,0,0.73,1,0,1.0,0,1,0,0,1,1,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1,0,0
136,0.01680672268907563,1,0,0,0,0.33,0,0,0.0,0,0,0,0,0,0,3,6,0,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,5.0,1,0,0
137,0.7478991596638656,66,0,1,0,0.92,0,0,0.0,0,0,3,11,5,5,72,106,1,2,1,0,1,1,2,5,1,3,16,1,1,1,0,0,0,0,7.4,0,1,0
138,0.7478991596638656,53,0,0,0,0.88,1,0,0.0,1,0,2,0,0,4,60,66,2,8,2,0,0,0,3,8,1,2,5,0,0,0,0,0,0,0,6.3,0,1,0
139,0.7478991596638656,51,0,0,0,0.77,0,0,0.0,0,0,4,1,1,11,66,81,3,6,6,0,0,0,4,7,2,3,7,1,1,0,0,0,0,0,6.6,0,1,0
140,0.7478991596638656,44,0,0,0,0.83,2,1,0.0,1,0,1,1,1,4,53,75,2,0,3,1,0,0,4,1,1,0,8,1,1,0,0,0,0,0,5.7,0,1,0
141,0.7478991596638656,29,0,0,0,0.74,6,1,0.5,2,3,5,2,2,7,39,66,1,1,0,4,2,2,6,8,0,0,4,0,0,5,0,0,0,0,7.0,0,0,1
142,0.7478991596638656,53,0,0,1,0.91,2,1,0.5,0,1,5,0,1,6,58,78,1,1,2,1,2,2,4,6,1,1,7,0,0,3,0,0,0,0,7.1,0,0,1
143,0.7478991596638656,38,1,0,0,0.78,2,0,0.0,2,0,4,6,5,6,49,69,0,1,0,2,1,1,2,6,0,0,6,2,2,2,0,0,0,0,7.8,1,0,0
144,0.7226890756302521,20,0,0,0,0.87,3,2,0.33,0,1,1,4,0,1,23,43,2,1,0,2,2,1,7,4,2,0,2,1,0,1,0,1,0,0,5.9,1,0,0
145,0.7478991596638656,8,0,1,0,0.53,2,0,0.5,1,1,1,0,1,1,15,27,7,3,1,2,2,2,11,6,1,0,0,0,0,1,0,0,0,0,6.0,1,0,0
146,0.6218487394957983,19,0,0,0,0.86,2,0,0.0,2,0,1,6,0,3,22,34,3,2,0,1,0,0,4,3,0,0,0,1,1,0,0,1,0,0,6.0,1,0,0
147,0.03361344537815126,3,0,0,0,0.5,0,0,0.0,0,0,0,2,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,0,0,1
