,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,pass_success,total_shots,shot_accuracy,shot_off_target,shot_on_target,accurate_long_balls,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
1229,5,0,0.7478991596638656,1,7,6,7,19,0.7037037037037037,0,0.0,0,0,4,0,12,27,43,0,0,1,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,6.4
1230,1,0,0.7478991596638656,0,1,0,4,31,0.8611111111111112,0,0.0,0,0,5,0,9,36,42,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.3
1231,3,0,0.7478991596638656,1,3,3,4,32,0.8,0,0.0,0,0,9,0,16,40,49,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.9
1232,3,7,0.7478991596638656,0,3,3,6,14,0.5185185185185185,0,0.0,0,0,6,0,18,27,37,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3.9
1233,0,0,0.7478991596638656,0,1,0,4,21,0.9545454545454546,0,0.0,0,0,1,0,2,22,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.9
1234,0,0,0.7478991596638656,1,0,0,3,23,0.8846153846153846,0,0.0,0,0,3,0,6,26,32,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,6.2
1235,0,0,0.7478991596638656,0,2,2,4,15,0.8333333333333334,0,0.0,0,0,1,0,4,18,24,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5.4
1236,2,0,0.7478991596638656,0,2,1,2,9,0.3461538461538461,0,0.0,0,0,5,0,22,26,33,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.5
1237,2,0,0.7478991596638656,0,4,2,0,24,0.96,0,0.0,0,0,3,0,4,25,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.8
1238,2,0,0.7478991596638656,0,4,3,7,14,0.9333333333333332,0,0.0,0,0,1,0,2,15,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.6
1239,1,2,0.7478991596638656,0,2,1,7,12,0.8571428571428571,0,0.0,0,0,2,0,4,14,25,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6.4
1240,1,2,0.7478991596638656,0,1,1,4,20,0.8,0,0.0,0,0,7,0,10,25,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.0
1241,1,0,0.7478991596638656,0,2,2,4,10,0.6666666666666666,0,0.0,0,0,6,0,11,15,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.4
1242,2,0,0.7478991596638656,0,3,2,3,20,0.9523809523809524,0,0.0,0,0,4,0,4,21,28,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.3
1243,0,0,0.7478991596638656,0,1,1,4,16,0.8888888888888888,0,0.0,0,0,3,0,4,18,24,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,4.7
1244,5,0,0.7478991596638656,0,7,4,5,17,0.7727272727272727,0,0.0,0,0,5,0,10,22,36,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.0
1245,6,0,0.7478991596638656,1,9,5,7,28,0.8484848484848485,0,0.0,0,0,7,0,12,33,51,0,1,2,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,8.4
1246,3,0,0.7478991596638656,1,3,0,9,24,0.8888888888888888,0,0.0,0,0,8,0,11,27,43,1,3,1,0,0,0,1,3,0,0,10,0,0,0,0,0,0,0,6.8
1247,1,0,0.7478991596638656,0,3,1,2,28,0.6511627906976745,0,0.0,0,0,15,0,30,43,50,0,1,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,7.7
1248,5,0,0.7478991596638656,0,6,3,4,11,0.6111111111111112,0,0.0,0,0,3,0,10,18,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.1
1249,3,0,0.7478991596638656,1,5,5,11,13,0.4482758620689655,0,0.0,0,0,7,0,23,29,49,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7.2
1250,0,0,0.7478991596638656,0,3,1,1,14,0.4375,0,0.0,0,0,8,0,26,32,39,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.8
1251,0,0,0.7478991596638656,0,3,1,6,11,1.0,0,0.0,0,0,1,0,1,11,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
1252,2,0,0.7478991596638656,0,3,2,7,13,0.6842105263157895,0,0.0,0,0,2,0,7,19,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.7
1253,0,0,0.7478991596638656,0,1,1,7,20,0.7407407407407407,0,0.0,0,0,1,0,8,27,38,0,0,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,7.1
1254,1,0,0.7478991596638656,0,2,0,3,27,1.0,0,0.0,0,0,1,0,1,27,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.6
1255,2,0,0.7478991596638656,1,4,1,2,24,0.7058823529411765,0,0.0,0,0,13,0,23,34,41,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,6.1
1256,1,0,0.7478991596638656,0,1,1,4,14,0.6666666666666666,0,0.0,0,0,7,0,14,21,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.1
1257,0,3,0.7478991596638656,0,0,0,3,24,0.7058823529411765,0,0.0,0,0,6,0,16,34,37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.5
1258,7,3,0.7478991596638656,2,9,2,4,13,0.6190476190476191,0,0.0,0,0,6,0,14,21,37,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.3
1259,1,0,0.7478991596638656,0,7,2,6,25,0.7142857142857143,0,0.0,0,0,16,0,26,35,49,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.2
1260,1,0,0.7478991596638656,0,3,2,5,7,0.7777777777777778,0,0.0,0,0,0,0,2,9,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.0
1261,1,0,0.7478991596638656,0,4,2,7,14,0.875,0,0.0,0,0,4,0,6,16,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4.8
1262,3,3,0.7478991596638656,0,6,2,5,23,0.6388888888888888,0,0.0,0,0,16,0,29,36,48,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.4
1263,1,0,0.7478991596638656,0,1,1,4,24,0.96,0,0.0,0,0,1,0,2,25,33,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,8.0
1264,2,0,0.7478991596638656,0,2,0,8,19,0.9047619047619048,0,0.0,0,0,1,0,3,21,34,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.9
1265,0,0,0.7478991596638656,1,1,1,5,22,0.88,0,0.0,0,0,6,0,9,25,33,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,5.3
1266,2,0,0.7478991596638656,1,8,5,5,16,0.3478260869565217,0,0.0,0,0,10,1,40,46,67,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,7.0
1267,1,2,0.7478991596638656,0,3,3,7,34,0.7727272727272727,0,0.0,0,0,10,0,20,44,58,0,0,1,0,1,1,0,1,0,0,9,0,0,0,0,0,0,0,5.9
1268,1,0,0.7478991596638656,0,3,2,5,12,0.5714285714285714,0,0.0,0,0,4,0,13,21,30,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.7
1269,4,0,0.7478991596638656,1,6,2,4,18,0.72,0,0.0,0,0,10,0,17,25,40,0,1,1,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,8.4
1270,3,0,0.7478991596638656,0,6,5,7,22,0.5789473684210527,0,0.0,0,0,10,0,26,38,51,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6.8
1271,2,0,0.7478991596638656,1,5,4,2,34,0.8717948717948718,0,0.0,0,0,12,0,16,39,49,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.3
1272,2,0,0.7478991596638656,0,5,2,8,18,0.7826086956521741,0,0.0,0,0,3,0,8,23,36,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.9
1273,1,3,0.7478991596638656,0,2,1,2,19,0.8260869565217391,0,0.0,0,0,3,0,7,23,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.0
1274,0,0,0.7478991596638656,0,2,1,3,15,0.9375,0,0.0,0,0,3,0,4,16,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.9
1275,3,0,0.7478991596638656,0,4,2,4,24,0.7741935483870968,0,0.0,0,0,6,0,13,31,39,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.5
1276,3,0,0.7478991596638656,1,4,4,5,22,0.6285714285714286,0,0.0,0,0,12,0,25,35,47,1,1,1,0,0,0,1,1,0,0,9,0,0,1,0,0,0,0,8.4
1277,1,0,0.7478991596638656,0,1,1,2,17,0.85,0,0.0,0,0,3,0,6,20,24,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.5
1278,2,2,0.7478991596638656,1,2,1,2,19,0.8260869565217391,0,0.0,0,0,5,0,9,23,29,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.0
1279,1,0,0.36974789915966383,0,1,1,3,12,0.9230769230769232,0,0.0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,5.9
1280,1,0,0.36974789915966383,0,1,1,1,12,0.9230769230769232,0,0.0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,5.1
1281,0,0,0.7478991596638656,0,0,0,4,17,0.8947368421052632,0,0.0,0,0,1,0,3,19,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.7
1282,1,0,0.7478991596638656,0,2,1,6,13,0.7222222222222222,0,0.0,0,0,1,0,6,18,30,0,1,1,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,6.2
1283,0,0,0.7478991596638656,0,1,1,1,15,0.46875,0,0.0,0,0,9,0,26,32,36,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,7.0
1284,2,0,0.7478991596638656,0,11,8,11,30,0.75,0,0.0,0,0,21,0,31,40,65,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,7.3
1285,3,0,0.7478991596638656,0,2,2,7,27,0.84375,0,0.0,0,0,3,0,7,32,45,0,1,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,8.6
1286,2,0,0.7478991596638656,0,1,1,5,20,0.9523809523809524,0,0.0,0,0,0,0,1,21,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.9
1287,3,0,0.7478991596638656,0,3,2,1,26,0.8125,0,0.0,0,0,9,0,15,32,37,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3.9
1288,1,3,0.7478991596638656,0,2,1,4,21,0.7,0,0.0,0,0,11,0,20,30,40,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,5.8
1289,4,0,0.7478991596638656,0,5,4,6,26,0.5777777777777777,0,0.0,0,0,11,0,30,45,61,0,0,1,0,0,0,0,1,0,1,13,0,0,1,0,0,0,0,7.8
1290,0,0,0.7478991596638656,0,0,0,2,20,0.8333333333333334,0,0.0,0,0,6,0,10,24,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6.8
1291,1,0,0.7478991596638656,1,5,4,2,15,0.42857142857142855,0,0.0,0,0,12,0,32,35,45,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,7.0
1292,0,0,0.7478991596638656,0,0,0,6,26,0.9629629629629628,0,0.0,0,0,6,0,6,27,33,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.0
1293,0,2,0.7478991596638656,1,1,0,3,13,0.7647058823529411,0,0.0,0,0,2,0,6,17,25,0,0,2,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,6.0
1294,1,7,0.7478991596638656,0,3,1,2,13,0.7647058823529411,0,0.0,0,0,1,0,5,17,23,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3.2
1295,0,0,0.7478991596638656,0,2,1,8,12,0.75,0,0.0,0,0,3,0,7,16,27,0,1,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,7.2
1296,0,0,0.7478991596638656,0,0,0,3,31,0.9393939393939394,0,0.0,0,0,2,0,4,33,36,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.7
1297,1,0,0.7478991596638656,3,1,0,2,10,0.30303030303030304,0,0.0,0,0,5,0,28,33,40,0,1,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4.4
1298,1,3,0.7478991596638656,0,3,3,8,19,0.59375,0,0.0,0,0,3,0,15,32,47,0,1,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,5.2
1299,2,0,0.7478991596638656,0,5,4,6,25,0.78125,0,0.0,0,0,6,0,13,32,44,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.6
1300,5,0,0.7478991596638656,0,10,6,4,9,0.28125,0,0.0,0,0,4,0,27,32,47,1,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,5.1
1301,2,2,0.7478991596638656,0,3,2,5,13,0.52,0,0.0,0,0,4,0,16,25,35,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.5
1302,2,0,0.7478991596638656,0,4,3,7,48,0.8888888888888888,0,0.0,0,0,12,0,16,54,66,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7.8
1303,1,0,0.7478991596638656,0,1,0,2,17,0.85,0,0.0,0,0,6,0,9,20,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.4
1304,4,0,0.7478991596638656,0,6,3,3,40,0.8333333333333334,0,0.0,0,0,17,0,24,48,59,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8.1
1305,1,0,0.7478991596638656,0,2,0,11,19,0.7307692307692307,0,0.0,0,0,8,0,15,26,40,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0,0,1,0,5.3
1306,1,0,0.7478991596638656,0,2,0,5,35,0.8974358974358975,0,0.0,0,0,8,0,12,39,48,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,5.3
1307,0,0,0.7478991596638656,0,1,0,2,11,0.5789473684210527,0,0.0,0,0,6,0,14,19,23,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.2
1308,0,0,0.7478991596638656,0,1,1,4,16,0.8888888888888888,0,0.0,0,0,5,0,7,18,24,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.0
1309,1,0,0.7478991596638656,1,4,0,2,15,0.9375,0,0.0,0,0,3,0,4,16,23,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,5.7
1310,4,0,0.7478991596638656,1,3,2,3,9,0.39130434782608703,0,0.0,0,0,7,0,21,23,33,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,5.8
1311,3,0,0.7478991596638656,0,5,2,6,25,0.7575757575757576,0,0.0,0,0,12,0,20,33,45,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.3
1312,1,0,0.7478991596638656,1,3,2,4,16,0.7619047619047619,0,0.0,0,0,8,0,13,21,31,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.1
1313,4,0,0.7478991596638656,0,5,4,2,20,0.6451612903225806,0,0.0,0,0,5,0,16,31,42,0,0,1,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,6.7
1314,1,0,0.7478991596638656,0,2,1,0,9,0.4090909090909091,0,0.0,0,0,9,0,22,22,26,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7.6
1315,0,0,0.7478991596638656,0,1,1,6,14,1.0,0,0.0,0,0,1,0,1,14,22,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.8
1316,1,0,0.7478991596638656,1,2,1,7,32,0.8888888888888888,0,0.0,0,0,5,0,9,36,47,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.6
1317,2,0,0.7478991596638656,0,5,1,6,21,0.7777777777777778,0,0.0,0,0,5,0,11,27,40,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,6.1
1318,0,0,0.7478991596638656,0,0,0,6,29,0.90625,0,0.0,0,0,5,0,8,32,38,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.7
1319,0,0,0.7478991596638656,0,1,0,4,5,0.5,0,0.0,0,0,3,0,8,10,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.8
1320,3,0,0.7478991596638656,1,7,1,12,11,0.55,0,0.0,0,0,10,0,19,20,41,0,1,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,6.0
1321,3,0,0.7478991596638656,0,7,4,4,26,0.5777777777777777,0,0.0,0,0,8,0,26,45,56,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.6
1322,1,0,0.7478991596638656,0,2,1,6,15,1.0,0,0.0,0,0,4,0,4,15,23,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.0
1323,1,0,0.7478991596638656,0,1,0,2,17,0.6538461538461539,0,0.0,0,0,8,0,17,26,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
1324,1,0,0.7478991596638656,1,3,2,9,9,0.6428571428571429,0,0.0,0,0,6,0,11,14,28,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.6
1325,1,2,0.7478991596638656,0,2,1,5,25,0.78125,0,0.0,0,0,4,0,8,32,39,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4.4
1326,0,0,0.7478991596638656,0,0,0,2,22,0.5945945945945946,0,0.0,0,0,9,0,23,37,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4.8
1327,5,0,0.7478991596638656,0,7,7,5,19,0.76,0,0.0,0,0,13,0,19,25,39,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,7.5
1328,1,0,0.7478991596638656,0,2,1,3,25,0.8064516129032258,0,0.0,0,0,11,0,16,31,37,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.7
1329,2,0,0.7478991596638656,2,2,2,2,19,0.5757575757575758,0,0.0,0,0,10,0,24,33,41,0,1,3,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,7.7
1330,1,4,0.7478991596638656,1,3,2,3,19,0.6551724137931034,0,0.0,0,0,16,0,26,29,38,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,5.3
1331,0,0,0.7478991596638656,0,0,0,2,27,0.84375,0,0.0,0,0,4,0,8,32,35,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,5.6
1332,0,0,0.7478991596638656,1,0,0,7,18,0.8571428571428571,0,0.0,0,0,2,0,5,21,30,0,1,2,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,6.1
1333,1,0,0.7478991596638656,1,2,1,3,11,0.5238095238095238,0,0.0,0,0,2,0,12,21,28,0,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6.3
1334,2,0,0.7478991596638656,1,4,3,2,24,0.7272727272727273,0,0.0,0,0,7,0,15,33,40,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.7
1335,1,0,0.7478991596638656,0,2,1,5,35,0.6481481481481481,0,0.0,0,0,16,0,35,54,64,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3.8
1336,4,2,0.7478991596638656,0,5,5,2,20,0.7407407407407407,0,0.0,0,0,5,0,12,27,38,0,0,1,0,0,0,1,1,0,0,6,1,1,0,0,0,0,0,6.8
1337,0,0,0.7478991596638656,1,3,1,4,23,0.92,0,0.0,0,0,4,0,6,25,35,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,7.2
1338,1,0,0.7478991596638656,1,2,2,4,25,0.925925925925926,0,0.0,0,0,6,0,8,27,35,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,6.8
1339,0,0,0.4705882352941176,1,0,0,2,13,0.8125,0,0.0,0,0,5,0,8,16,19,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5.9
1340,1,0,0.2689075630252101,0,1,1,1,7,0.7,0,0.0,0,0,2,0,5,10,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5.8
1341,1,0,0.7478991596638656,0,2,2,4,18,0.8181818181818182,0,0.0,0,0,4,0,8,22,31,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.6
1342,5,0,0.7478991596638656,0,7,5,2,19,0.5588235294117647,0,0.0,0,0,6,0,21,34,47,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,8.0
1343,2,0,0.7478991596638656,0,3,3,7,23,0.8846153846153846,0,0.0,0,0,4,0,7,26,38,0,0,1,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,7.0
1344,3,0,0.7478991596638656,0,4,3,9,30,0.7894736842105263,0,0.0,0,0,4,0,11,38,53,0,0,0,0,1,1,0,2,0,0,12,0,0,1,0,0,0,0,7.3
1345,4,0,0.7478991596638656,0,6,5,5,26,0.8666666666666667,0,0.0,0,0,11,0,13,30,43,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.0
1346,0,0,0.7478991596638656,0,2,1,7,24,0.8,0,0.0,0,0,5,0,11,30,41,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5.6
1347,0,0,0.7478991596638656,0,0,0,4,33,0.8461538461538461,0,0.0,0,0,5,0,11,39,45,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.7
1348,1,0,0.7478991596638656,0,2,1,4,18,0.9,0,0.0,0,0,1,0,3,20,27,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.2
1349,2,2,0.7478991596638656,0,3,2,4,23,0.8846153846153846,0,0.0,0,0,5,0,8,26,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.8
1350,2,0,0.7478991596638656,0,2,2,6,26,0.7647058823529411,0,0.0,0,0,7,0,15,34,46,0,0,0,0,1,1,0,2,0,0,11,1,1,0,0,0,0,0,7.0
1351,0,0,0.7478991596638656,2,1,1,3,9,0.8181818181818182,0,0.0,0,0,1,0,3,11,19,0,1,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,7.0
1352,1,0,0.7478991596638656,0,2,0,7,31,0.6595744680851063,0,0.0,0,0,14,0,29,47,56,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,5.0
1353,0,0,0.7478991596638656,0,6,2,5,14,0.5833333333333334,0,0.0,0,0,8,0,18,24,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6.5
1354,1,0,0.7478991596638656,0,1,0,4,23,0.7419354838709677,0,0.0,0,0,5,0,13,31,37,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,5.5
1355,1,0,0.7478991596638656,0,1,1,6,24,0.7272727272727273,0,0.0,0,0,4,0,13,33,42,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.6
1356,0,0,0.7478991596638656,0,1,1,2,24,0.8,0,0.0,0,0,4,0,10,30,35,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,6.7
1357,2,0,0.7478991596638656,2,6,1,7,19,0.6551724137931034,0,0.0,0,0,7,0,17,29,51,0,4,2,0,0,0,0,6,0,1,14,0,0,3,0,0,0,0,8.1
1358,1,0,0.7478991596638656,0,1,1,4,27,0.9,0,0.0,0,0,2,0,5,30,41,0,1,3,0,0,0,0,1,0,2,7,0,0,1,0,0,0,0,6.5
1359,2,0,0.7478991596638656,0,2,1,10,15,0.8823529411764706,0,0.0,0,0,9,0,11,17,30,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.9
1360,2,0,0.21008403361344533,0,2,0,2,6,0.75,0,0.0,0,0,0,0,2,8,13,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,6.0
1361,0,0,0.5294117647058824,0,0,0,2,13,0.8125,0,0.0,0,0,1,0,4,16,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5.0
1362,1,0,0.7478991596638656,0,1,1,3,12,0.9230769230769232,0,0.0,0,0,5,0,6,13,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7.3
1363,0,0,0.7478991596638656,0,0,0,3,27,0.9,0,0.0,0,0,7,0,10,30,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.8
1364,2,0,0.7478991596638656,0,2,0,1,23,0.6571428571428571,0,0.0,0,0,5,0,16,35,38,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.6
1365,2,2,0.7478991596638656,1,6,3,5,17,0.8095238095238095,0,0.0,0,0,11,0,15,21,33,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.2
1366,0,0,0.7478991596638656,0,1,1,2,23,0.9583333333333334,0,0.0,0,0,3,0,4,24,27,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.4
1367,2,0,0.7478991596638656,0,6,4,5,15,0.5172413793103449,0,0.0,0,0,5,0,19,29,41,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,7.9
1368,1,0,0.7478991596638656,1,1,1,1,15,0.6,0,0.0,0,0,5,0,15,25,29,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.3
1369,1,3,0.7478991596638656,0,3,1,4,18,0.8571428571428571,0,0.0,0,0,5,0,8,21,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.2
1370,2,0,0.7478991596638656,0,3,2,5,18,0.7826086956521741,0,0.0,0,0,6,0,11,23,33,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4.4
1371,1,0,0.7478991596638656,0,2,0,1,18,0.9,0,0.0,0,0,2,1,4,20,29,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.6
1372,3,0,0.7478991596638656,1,3,2,5,27,0.7105263157894737,0,0.0,0,0,7,0,18,38,47,0,1,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7.3
1373,2,0,0.7478991596638656,0,3,1,3,16,0.5333333333333333,0,0.0,0,0,8,0,22,30,37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7.1
1374,3,2,0.7478991596638656,0,3,3,10,9,0.5,0,0.0,0,0,4,0,13,18,32,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.6
1375,1,2,0.7478991596638656,0,1,1,3,13,0.4642857142857143,0,0.0,0,0,7,0,22,28,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.5
